REGION,DISTRICT,new_FACILITY,Year,Month,Suspect,n
Morogoro,Ulanga,Mlimba Health Center,2019,12,Healthy,1
Morogoro,Ulanga,Mngeta Health Center,2022,9,Healthy,3
Morogoro,Ulanga,Mngeta Health Center,2022,9,Suspect,2
Morogoro,Ulanga,Mngeta Health Center,2022,10,Healthy,14
Morogoro,Ulanga,Mngeta Health Center,2022,10,Suspect,1
Morogoro,Ulanga,Mngeta Health Center,2022,11,Healthy,2
Morogoro,Ulanga,Mngeta Health Center,2022,11,Suspect,4
Morogoro,Ulanga,Mngeta Health Center,2022,12,Suspect,6
Morogoro,Ulanga,Mtimbira Health Center,2021,8,Suspect,1
Morogoro,Ulanga,Mtimbira Health Center,2023,10,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2020,3,Suspect,2
Morogoro,Ulanga,Mwaya Health Center,2020,9,Suspect,2
Morogoro,Ulanga,Mwaya Health Center,2020,11,Suspect,6
Morogoro,Ulanga,Mwaya Health Center,2021,3,Suspect,2
Morogoro,Ulanga,Mwaya Health Center,2021,4,Suspect,11
Morogoro,Ulanga,Mwaya Health Center,2021,5,Healthy,2
Morogoro,Ulanga,Mwaya Health Center,2021,7,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2021,8,Healthy,1
Morogoro,Ulanga,Mwaya Health Center,2021,8,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2021,12,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2022,1,Healthy,1
Morogoro,Ulanga,Mwaya Health Center,2022,1,Suspect,4
Morogoro,Ulanga,Mwaya Health Center,2022,2,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2022,3,Suspect,2
Morogoro,Ulanga,Mwaya Health Center,2022,7,Healthy,1
Morogoro,Ulanga,Mwaya Health Center,2022,7,Suspect,5
Morogoro,Ulanga,Mwaya Health Center,2022,8,Suspect,5
Morogoro,Ulanga,Mwaya Health Center,2022,9,Suspect,3
Morogoro,Ulanga,Mwaya Health Center,2023,6,Suspect,5
Morogoro,Ulanga,Mwaya Health Center,2023,7,Healthy,4
Morogoro,Ulanga,Mwaya Health Center,2023,7,Suspect,10
Morogoro,Ulanga,Mwaya Health Center,2023,8,Healthy,2
Morogoro,Ulanga,Mwaya Health Center,2023,8,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2023,9,Suspect,4
Morogoro,Ulanga,Mwaya Health Center,2023,10,Suspect,1
Morogoro,Ulanga,Mwaya Health Center,2023,11,Suspect,2
Morogoro,Ulanga,Nyasho Health Center,2022,9,Healthy,1
Morogoro,Ulanga,Rabies Test Facility,2018,1,Healthy,4
Morogoro,Ulanga,Rabies Test Facility,2018,1,Suspect,1
Morogoro,Ulanga,Rabies Test Facility,2018,2,Healthy,3
Morogoro,Ulanga,Rabies Test Facility,2018,2,Suspect,1
Morogoro,Ulanga,Rabies Test Facility,2018,3,Healthy,7
Morogoro,Ulanga,Rabies Test Facility,2018,4,Healthy,6
Morogoro,Ulanga,Rabies Test Facility,2018,4,Suspect,2
Morogoro,Ulanga,Rabies Test Facility,2018,5,Healthy,8
Morogoro,Ulanga,Rabies Test Facility,2018,6,Healthy,3
Morogoro,Ulanga,Rabies Test Facility,2018,6,Suspect,1
Morogoro,Ulanga,Rabies Test Facility,2018,7,Healthy,1
Morogoro,Ulanga,Rabies Test Facility,2018,8,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2018,6,Suspect,1
Morogoro,Ulanga,Ulanga District Hospital,2018,7,Suspect,1
Morogoro,Ulanga,Ulanga District Hospital,2018,8,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2018,9,Healthy,5
Morogoro,Ulanga,Ulanga District Hospital,2018,9,Suspect,2
Morogoro,Ulanga,Ulanga District Hospital,2018,10,Healthy,14
Morogoro,Ulanga,Ulanga District Hospital,2018,10,Suspect,2
Morogoro,Ulanga,Ulanga District Hospital,2018,11,Healthy,14
Morogoro,Ulanga,Ulanga District Hospital,2018,11,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2018,12,Healthy,10
Morogoro,Ulanga,Ulanga District Hospital,2019,1,Suspect,7
Morogoro,Ulanga,Ulanga District Hospital,2019,2,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2019,2,Suspect,13
Morogoro,Ulanga,Ulanga District Hospital,2019,3,Suspect,20
Morogoro,Ulanga,Ulanga District Hospital,2019,4,Suspect,49
Morogoro,Ulanga,Ulanga District Hospital,2019,5,Healthy,12
Morogoro,Ulanga,Ulanga District Hospital,2019,5,Suspect,35
Morogoro,Ulanga,Ulanga District Hospital,2019,6,Healthy,15
Morogoro,Ulanga,Ulanga District Hospital,2019,6,Suspect,11
Morogoro,Ulanga,Ulanga District Hospital,2019,7,Healthy,18
Morogoro,Ulanga,Ulanga District Hospital,2019,7,Suspect,13
Morogoro,Ulanga,Ulanga District Hospital,2019,8,Healthy,13
Morogoro,Ulanga,Ulanga District Hospital,2019,8,Suspect,8
Morogoro,Ulanga,Ulanga District Hospital,2019,9,Healthy,11
Morogoro,Ulanga,Ulanga District Hospital,2019,9,Suspect,18
Morogoro,Ulanga,Ulanga District Hospital,2019,10,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2019,10,Suspect,1
Morogoro,Ulanga,Ulanga District Hospital,2019,12,Suspect,1
Morogoro,Ulanga,Ulanga District Hospital,2020,1,Suspect,11
Morogoro,Ulanga,Ulanga District Hospital,2020,2,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2020,3,Suspect,9
Morogoro,Ulanga,Ulanga District Hospital,2020,4,Suspect,8
Morogoro,Ulanga,Ulanga District Hospital,2020,5,Suspect,6
Morogoro,Ulanga,Ulanga District Hospital,2020,6,Suspect,13
Morogoro,Ulanga,Ulanga District Hospital,2020,7,Suspect,14
Morogoro,Ulanga,Ulanga District Hospital,2020,8,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2020,8,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2020,9,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2020,9,Suspect,2
Morogoro,Ulanga,Ulanga District Hospital,2021,2,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2021,2,Suspect,2
Morogoro,Ulanga,Ulanga District Hospital,2021,3,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2021,4,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2021,5,Healthy,9
Morogoro,Ulanga,Ulanga District Hospital,2021,5,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2021,8,Healthy,3
Morogoro,Ulanga,Ulanga District Hospital,2021,8,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2021,9,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2021,9,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2021,10,Healthy,2
Morogoro,Ulanga,Ulanga District Hospital,2021,10,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2021,11,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2021,11,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2022,1,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2022,2,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2022,2,Suspect,7
Morogoro,Ulanga,Ulanga District Hospital,2022,3,Healthy,5
Morogoro,Ulanga,Ulanga District Hospital,2022,3,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2022,4,Healthy,3
Morogoro,Ulanga,Ulanga District Hospital,2022,4,Suspect,3
Morogoro,Ulanga,Ulanga District Hospital,2022,5,Healthy,4
Morogoro,Ulanga,Ulanga District Hospital,2022,6,Healthy,5
Morogoro,Ulanga,Ulanga District Hospital,2022,6,Suspect,9
Morogoro,Ulanga,Ulanga District Hospital,2022,7,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2022,7,Suspect,16
Morogoro,Ulanga,Ulanga District Hospital,2022,8,Healthy,3
Morogoro,Ulanga,Ulanga District Hospital,2022,8,Suspect,6
Morogoro,Ulanga,Ulanga District Hospital,2022,9,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2022,9,Suspect,7
Morogoro,Ulanga,Ulanga District Hospital,2022,10,Suspect,6
Morogoro,Ulanga,Ulanga District Hospital,2022,11,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2022,11,Suspect,10
Morogoro,Ulanga,Ulanga District Hospital,2022,12,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2022,12,Suspect,13
Morogoro,Ulanga,Ulanga District Hospital,2023,1,Suspect,4
Morogoro,Ulanga,Ulanga District Hospital,2023,2,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2023,2,Suspect,1
Morogoro,Ulanga,Ulanga District Hospital,2023,3,Healthy,8
Morogoro,Ulanga,Ulanga District Hospital,2023,3,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2023,4,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2023,4,Suspect,6
Morogoro,Ulanga,Ulanga District Hospital,2023,5,Suspect,3
Morogoro,Ulanga,Ulanga District Hospital,2023,6,Suspect,5
Morogoro,Ulanga,Ulanga District Hospital,2023,12,Healthy,1
Morogoro,Ulanga,Ulanga District Hospital,2023,12,Suspect,2
Mtwara,Masasi,Karatu Health Center,2023,1,Healthy,1
Mtwara,Masasi,Masasi Hospital,2018,1,Healthy,5
Mtwara,Masasi,Masasi Hospital,2018,6,Healthy,1
Mtwara,Masasi,Masasi Hospital,2020,8,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2019,1,Healthy,5
Mtwara,Masasi,Mkomaindo Hospital,2019,1,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2019,2,Suspect,3
Mtwara,Masasi,Mkomaindo Hospital,2019,3,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2019,4,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2019,5,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2019,6,Healthy,2
Mtwara,Masasi,Mkomaindo Hospital,2019,7,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2020,3,Healthy,3
Mtwara,Masasi,Mkomaindo Hospital,2020,8,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2020,9,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2020,10,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2020,10,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2020,11,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2020,12,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2021,2,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2021,3,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2021,4,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2021,8,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2021,9,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2021,10,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2022,1,Suspect,3
Mtwara,Masasi,Mkomaindo Hospital,2022,2,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2022,3,Suspect,5
Mtwara,Masasi,Mkomaindo Hospital,2022,4,Suspect,5
Mtwara,Masasi,Mkomaindo Hospital,2022,7,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2022,8,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2022,9,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2022,10,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2022,10,Suspect,7
Mtwara,Masasi,Mkomaindo Hospital,2022,11,Suspect,4
Mtwara,Masasi,Mkomaindo Hospital,2023,1,Healthy,1
Mtwara,Masasi,Mkomaindo Hospital,2023,1,Suspect,4
Mtwara,Masasi,Mkomaindo Hospital,2023,2,Suspect,1
Mtwara,Masasi,Mkomaindo Hospital,2023,4,Suspect,2
Mtwara,Masasi,Mkomaindo Hospital,2023,5,Healthy,1
Mtwara,Masasi,Nachingwea District Hospital,2018,10,Suspect,1
Mtwara,Masasi,Nanyumbu District Hospital,2020,9,Suspect,1
Mtwara,Masasi,Nanyumbu District Hospital,2021,12,Suspect,2
Mtwara,Masasi,Ndanda Hospital,2020,8,Healthy,1
Mtwara,Masasi,Ndanda Hospital,2022,1,Suspect,1
Mtwara,Masasi,Ndanda Hospital,2022,6,Healthy,2
Mtwara,Masasi,Ndanda Hospital,2023,8,Suspect,1
Mtwara,Masasi,Nyangao Hospital,2019,2,Healthy,1
Mtwara,Masasi,Nyangao Hospital,2019,7,Suspect,1
Mtwara,Masasi,Nyangao Hospital,2020,6,Healthy,1
Mtwara,Masasi,Nyangao Hospital,2020,7,Healthy,1
Mtwara,Masasi,Nyangao Hospital,2020,7,Suspect,1
Mtwara,Masasi,Nyangao Hospital,2022,1,Suspect,1
Mtwara,Masasi,Rabies Test Facility,2018,1,Healthy,4
Mtwara,Masasi,Rabies Test Facility,2018,2,Healthy,2
Mtwara,Masasi,Rabies Test Facility,2018,3,Healthy,1
Mtwara,Masasi,Rabies Test Facility,2018,4,Healthy,4
Mtwara,Masasi,Rabies Test Facility,2018,4,Suspect,1
Mtwara,Masasi,Rabies Test Facility,2018,5,Suspect,1
Mtwara,Masasi,Ulanga District Hospital,2019,1,Suspect,2
Mtwara,Mtwara,Dinyecha Health Center,2019,8,Suspect,1
Mtwara,Mtwara,Dinyecha Health Center,2020,3,Healthy,1
Mtwara,Mtwara,Dinyecha Health Center,2021,7,Suspect,1
Mtwara,Mtwara,Dinyecha Health Center,2021,8,Healthy,1
Mtwara,Mtwara,Dinyecha Health Center,2021,8,Suspect,1
Mtwara,Mtwara,Dinyecha Health Center,2021,9,Healthy,1
Mtwara,Mtwara,Dinyecha Health Center,2022,3,Suspect,7
Mtwara,Mtwara,Dinyecha Health Center,2022,5,Suspect,11
Mtwara,Mtwara,Dinyecha Health Center,2022,8,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2018,8,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2018,10,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2018,10,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2018,12,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2019,1,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2019,1,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2019,2,Healthy,2
Mtwara,Mtwara,Ligula Regional Hospital,2019,3,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2019,3,Suspect,3
Mtwara,Mtwara,Ligula Regional Hospital,2019,4,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2020,9,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2020,9,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2020,10,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2020,10,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2020,11,Healthy,2
Mtwara,Mtwara,Ligula Regional Hospital,2021,1,Suspect,4
Mtwara,Mtwara,Ligula Regional Hospital,2021,2,Suspect,10
Mtwara,Mtwara,Ligula Regional Hospital,2021,3,Suspect,6
Mtwara,Mtwara,Ligula Regional Hospital,2021,4,Healthy,1
Mtwara,Mtwara,Ligula Regional Hospital,2021,4,Suspect,5
Mtwara,Mtwara,Ligula Regional Hospital,2021,11,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2022,2,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2022,3,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2022,4,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2022,5,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2022,6,Suspect,6
Mtwara,Mtwara,Ligula Regional Hospital,2022,7,Suspect,4
Mtwara,Mtwara,Ligula Regional Hospital,2022,8,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2022,9,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2022,12,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,1,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,2,Suspect,3
Mtwara,Mtwara,Ligula Regional Hospital,2023,3,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,4,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,5,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2023,6,Suspect,2
Mtwara,Mtwara,Ligula Regional Hospital,2023,7,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,8,Suspect,1
Mtwara,Mtwara,Ligula Regional Hospital,2023,10,Suspect,3
Mtwara,Mtwara,Ligula Regional Hospital,2023,11,Suspect,3
Mtwara,Mtwara,Ligula Regional Hospital,2023,12,Suspect,1
Mtwara,Mtwara,Likombe Health Center,2018,1,Healthy,1
Mtwara,Mtwara,Likombe Health Center,2018,2,Healthy,1
Mtwara,Mtwara,Likombe Health Center,2018,3,Healthy,1
Mtwara,Mtwara,Likombe Health Center,2018,4,Healthy,1
Mtwara,Mtwara,Likombe Health Center,2018,10,Healthy,1
Mtwara,Mtwara,Nanguruwe Health Center,2018,10,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,1,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,2,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,3,Healthy,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,3,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,4,Suspect,2
Mtwara,Mtwara,Nanguruwe Health Center,2021,8,Suspect,2
Mtwara,Mtwara,Nanguruwe Health Center,2021,10,Healthy,1
Mtwara,Mtwara,Nanguruwe Health Center,2021,10,Suspect,2
Mtwara,Mtwara,Nanguruwe Health Center,2021,11,Healthy,2
Mtwara,Mtwara,Nanguruwe Health Center,2023,4,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2023,5,Suspect,1
Mtwara,Mtwara,Nanguruwe Health Center,2023,6,Suspect,1
Mtwara,Mtwara,Nanyumbu District Hospital,2022,10,Healthy,1
Mtwara,Mtwara,Sabasaba Health Center,2020,10,Healthy,1
Mtwara,Mtwara,Tandahimba District Hospital,2018,9,Suspect,3
Mtwara,Mtwara,Tandahimba District Hospital,2021,2,Suspect,1
Mtwara,Mtwara,Tandahimba District Hospital,2021,4,Suspect,1
Mtwara,Mtwara,Tandahimba District Hospital,2022,2,Suspect,1
Mtwara,Mtwara,Tanzania Facility,2022,8,Healthy,1
Mtwara,Mtwara,Tanzania Facility,2022,8,Suspect,1
Mtwara,Nanyumbu,Karatu Health Center,2022,10,Healthy,1
Mtwara,Nanyumbu,Likombe Health Center,2018,4,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,1,Healthy,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,7,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,8,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,9,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,10,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2018,12,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2019,1,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2019,4,Healthy,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2019,5,Healthy,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2020,9,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2021,8,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2021,9,Suspect,4
Mtwara,Nanyumbu,Nanyumbu District Hospital,2021,10,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2021,11,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2021,12,Healthy,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,1,Suspect,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,3,Suspect,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,5,Suspect,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,6,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,6,Suspect,10
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,7,Healthy,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,8,Healthy,4
Mtwara,Nanyumbu,Nanyumbu District Hospital,2022,12,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,1,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,2,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,4,Suspect,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,5,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,6,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,7,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,8,Suspect,2
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,11,Healthy,3
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,12,Healthy,1
Mtwara,Nanyumbu,Nanyumbu District Hospital,2023,12,Suspect,4
Mtwara,Nanyumbu,Tanzania Facility,2022,8,Healthy,2
Mtwara,Nanyumbu,Tanzania Facility,2022,8,Suspect,1
Mtwara,Newala,Kitangari Dispensary,2018,7,Suspect,1
Mtwara,Newala,Newala District Hospital,2018,7,Healthy,1
Mtwara,Newala,Newala District Hospital,2018,7,Suspect,2
Mtwara,Newala,Newala District Hospital,2019,9,Healthy,1
Mtwara,Newala,Newala District Hospital,2020,3,Suspect,1
Mtwara,Newala,Newala District Hospital,2020,7,Suspect,1
Mtwara,Newala,Newala District Hospital,2021,2,Healthy,1
Mtwara,Newala,Newala District Hospital,2021,5,Healthy,1
Mtwara,Newala,Newala District Hospital,2021,8,Healthy,1
Mtwara,Newala,Newala District Hospital,2022,4,Healthy,1
Mtwara,Newala,Newala District Hospital,2022,4,Suspect,2
Mtwara,Newala,Newala District Hospital,2022,11,Suspect,1
Mtwara,Newala,Newala District Hospital,2023,4,Suspect,2
Mtwara,Newala,Newala District Hospital,2023,5,Suspect,1
Mtwara,Newala,Newala District Hospital,2023,6,Suspect,1
Mtwara,Newala,Newala District Hospital,2023,12,Suspect,5
Mtwara,Newala,Nyangao Hospital,2020,3,Suspect,1
Mtwara,Newala,Rabies Test Facility,2018,2,Healthy,1
Mtwara,Newala,Tandahimba District Hospital,2018,10,Healthy,1
Mtwara,Tandahimba,Kilwa Masoko Health Center,2019,4,Suspect,1
Mtwara,Tandahimba,Ligula Regional Hospital,2020,11,Suspect,2
Mtwara,Tandahimba,Mahuta Health Center,2020,9,Suspect,1
Mtwara,Tandahimba,Mahuta Health Center,2022,3,Suspect,1
Mtwara,Tandahimba,Mkomaindo Hospital,2019,1,Suspect,1
Mtwara,Tandahimba,Mkomaindo Hospital,2020,9,Healthy,1
Mtwara,Tandahimba,Namikupa Health Center,2020,11,Suspect,4
Mtwara,Tandahimba,Nyangao Hospital,2020,2,Suspect,1
Mtwara,Tandahimba,Nyangao Hospital,2022,1,Suspect,1
Mtwara,Tandahimba,Rabies Test Facility,2018,1,Healthy,1
Mtwara,Tandahimba,Rabies Test Facility,2018,2,Healthy,2
Mtwara,Tandahimba,Rabies Test Facility,2018,3,Healthy,2
Mtwara,Tandahimba,Rabies Test Facility,2018,4,Healthy,2
Mtwara,Tandahimba,Rabies Test Facility,2018,4,Suspect,1
Mtwara,Tandahimba,Rabies Test Facility,2018,5,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,2,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,3,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,4,Healthy,2
Mtwara,Tandahimba,Tandahimba District Hospital,2018,5,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,6,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,7,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,7,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2018,8,Healthy,2
Mtwara,Tandahimba,Tandahimba District Hospital,2018,8,Suspect,4
Mtwara,Tandahimba,Tandahimba District Hospital,2018,11,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2018,12,Healthy,4
Mtwara,Tandahimba,Tandahimba District Hospital,2018,12,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2019,1,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2019,1,Suspect,3
Mtwara,Tandahimba,Tandahimba District Hospital,2019,2,Suspect,12
Mtwara,Tandahimba,Tandahimba District Hospital,2019,3,Suspect,5
Mtwara,Tandahimba,Tandahimba District Hospital,2019,4,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2019,4,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2019,7,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2020,7,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2020,9,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2020,10,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2021,1,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2021,2,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2021,2,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2021,3,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2021,4,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2021,8,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2021,9,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2021,10,Suspect,2
Mtwara,Tandahimba,Tandahimba District Hospital,2021,11,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2021,11,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,2,Suspect,6
Mtwara,Tandahimba,Tandahimba District Hospital,2022,4,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,8,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,9,Healthy,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,9,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,10,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2022,11,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2023,4,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2023,5,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2023,8,Suspect,1
Mtwara,Tandahimba,Tandahimba District Hospital,2023,12,Suspect,1
Outside,NANA,FAME Health Center,2023,8,Suspect,1
Pemba Kaskazini,NANA,Tanzania Facility,2022,9,Suspect,1
